ngram,phish_count,clean_count,phish_freq,clean_freq,phish_score
people that,57,119,5.8446971677827984e-05,4.2306673611123455e-05,0.3167779347619153
i told,68,142,6.972621182618076e-05,5.0483593720836395e-05,0.317553063
to geek,120,251,0.000123046,8.923508467556292e-05,0.31823621282256187
to some,202,423,0.000207128,0.000150384,0.31833147379958965
to work,391,819,0.000400926,0.000291169,0.31893331556094634
the house,60,125,6.15231280819242e-05,4.443978320496161e-05,0.31914853421783884
out and,81,169,8.305622291059767e-05,6.00825868931081e-05,0.31925906331958237
and others,102,213,0.000104589,7.572539058125459e-05,0.31932451722570093
them from,50,104,5.12692734016035e-05,3.6973899626528064e-05,0.3195096199576546
rela es,50,104,5.12692734016035e-05,3.6973899626528064e-05,0.3195096199576546
you d,51,106,5.2294658869635565e-05,3.768493615780745e-05,0.32038584
mas a,52,108,5.3320044337667636e-05,3.8395972689086835e-05,0.3212297044146514
9 9,163,340,0.000167138,0.000120876,0.3217782073008892
by fax,98,204,0.000100488,7.252572619049736e-05,0.3223029952478595
sobre a,121,252,0.000124072,8.959060294120261e-05,0.32253621880548816
os outros,54,112,5.537081527373178e-05,3.9818045751645606e-05,0.32282728343022743
to get,1060,2212,0.001086909,0.000786406,0.32326790190365073
de janeiro,55,114,5.639620074176385e-05,4.052908228292499e-05,0.3235841522587635
few days,137,285,0.000140478,0.000101323,0.3240112782775392
tried to,137,285,0.000140478,0.000101323,0.3240112782775392
looking for,382,796,0.000391697,0.000282993,0.32409098740154557
that could,114,237,0.000116894,8.425782895660722e-05,0.32410548797943134
not to,344,716,0.000352733,0.000254551,0.32511895897128834
al m,130,270,0.0001333,9.598993172271708e-05,0.3254697524332345
long time,58,120,5.9472357145860055e-05,4.266219187676315e-05,0.32570380076578714
the proper,58,120,5.9472357145860055e-05,4.266219187676315e-05,0.32570380076578714
thinkgeek welcome,120,249,0.000123046,8.852404814428353e-05,0.32614724608624746
geek heaven,120,249,0.000123046,8.852404814428353e-05,0.32614724608624746
by thinkgeek,120,249,0.000123046,8.852404814428353e-05,0.32614724608624746
i want,259,538,0.000265575,0.000191269,0.3267604825956139
or by,291,604,0.000298387,0.000214733,0.32769594033705995
o era,62,128,6.357389901798833e-05,4.550633800188069e-05,0.3282216847523228
se o,88,182,9.023392118682215e-05,6.47043243464241e-05,0.32826202785983055
please find,180,373,0.000184569,0.000132608,0.3285163683266734
and have,234,485,0.00023994,0.000172426,0.32879570339514086
are already,63,130,6.45992844860204e-05,4.6217374533160075e-05,0.32880285929149317
per odo,63,130,6.45992844860204e-05,4.6217374533160075e-05,0.32880285929149317
want to,1134,2352,0.001162787,0.000836179,0.3293968658078547
amounts of,51,105,5.2294658869635565e-05,3.732941789216776e-05,0.32961842479086345
quando o,52,107,5.3320044337667636e-05,3.804045442344714e-05,0.33029489805909923
o na,66,136,6.767544089011662e-05,4.835048412699823e-05,0.33044407600920483
the home,53,109,5.434542980569971e-05,3.875149095472653e-05,0.33094673805099345
it out,166,343,0.000170214,0.000121943,0.33119524138377965
no doubt,82,169,8.408160837862974e-05,6.00825868931081e-05,0.33138406246957397
is an,679,1405,0.000696237,0.000499503,0.3315110795596223
outro lado,54,111,5.537081527373178e-05,3.9462527486005913e-05,0.3315752663420173
received the,55,113,5.639620074176385e-05,4.01735640172853e-05,0.33218171162295884
what it,99,204,0.000101513,7.252572619049736e-05,0.3323558324308132
forward to,292,603,0.000299413,0.000214378,0.3327643505514353
u s,873,1804,0.000895162,0.000641355,0.332979623
someone else,57,117,5.8446971677827984e-05,4.159563707984407e-05,0.33333285079818614
e se,88,181,9.023392118682215e-05,6.434880608078441e-05,0.3336876004744103
of these,635,1311,0.00065112,0.000466084,0.3337181763325088
se a,58,119,5.9472357145860055e-05,4.2306673611123455e-05,0.33387960584251286
nnen sie,105,216,0.000107665,7.679194537817367e-05,0.33423622251635465
vel que,59,121,6.0497742613892126e-05,4.301771014240284e-05,0.334408413
vis o,59,121,6.0497742613892126e-05,4.301771014240284e-05,0.334408413
to 1,108,222,0.000110742,7.892505497201183e-05,0.3350999535184699
or change,156,321,0.00015996,0.000114121,0.3351698086074049
a partir,77,158,7.895468103846938e-05,5.617188597107148e-05,0.335397714
a se,62,127,6.357389901798833e-05,4.5150819736241e-05,0.3358955659499921
de 2023,79,162,8.100545197453353e-05,5.759395903363025e-05,0.3361541294426582
president of,96,197,9.843700493107872e-05,7.003709833101951e-05,0.3363220751071353
most people,100,205,0.000102539,7.288124445613705e-05,0.3374849767716747
f r,897,1845,0.000919771,0.000655931,0.3376318124033417
share in,66,135,6.767544089011662e-05,4.799496586135854e-05,0.33767409660199255
a chance,101,207,0.000103564,7.359228098741644e-05,0.33776164656809493
para que,103,211,0.000105615,7.501435404997521e-05,0.33829923946296336
que eles,50,102,5.12692734016035e-05,3.626286309524868e-05,0.33841148854942693
get a,417,856,0.000427586,0.000304324,0.33911849809538896
to join,145,297,0.000148681,0.000105589,0.3395260348135842
is being,186,381,0.000190722,0.000135452,0.340068556
our new,54,110,5.537081527373178e-05,3.910700922036622e-05,0.34040045232668226
for a,1986,4071,0.002036416,0.001447315,0.34128139759708664
sorry for,76,155,7.792929557043731e-05,5.51053311741524e-05,0.34132162108669234
be paid,77,157,7.895468103846938e-05,5.5816367705431786e-05,0.34163553909644645
way to,483,989,0.000495261,0.000351608,0.3417466390105295
de modo,78,159,7.998006650650145e-05,5.652740423671117e-05,0.3419416021855367
know that,201,411,0.000206102,0.000146118,0.3419787041030458
program and,99,202,0.000101513,7.181468965921797e-05,0.34207347772466834
per day,99,202,0.000101513,7.181468965921797e-05,0.34207347772466834
forward this,82,167,8.408160837862974e-05,5.937155036182871e-05,0.34309292098634425
s n,61,124,6.254851354995626e-05,4.408426493932192e-05,0.3432703141838631
que os,221,451,0.00022661,0.000160339,0.3441283496340684
to open,66,134,6.767544089011662e-05,4.7639447595718846e-05,0.34495677131395475
bot o,96,195,9.843700493107872e-05,6.932606179974011e-05,0.3463818746616162
we know,99,201,0.000101513,7.145917139357828e-05,0.34696794356717964
em vez,74,150,7.587852463437317e-05,5.332773984595394e-05,0.3471916147593654
de seu,104,211,0.00010664,7.501435404997521e-05,0.3478709581408983
by this,52,105,5.3320044337667636e-05,3.732941789216776e-05,0.34867560694625527
keep in,54,109,5.537081527373178e-05,3.875149095472653e-05,0.34930421619801033
m os,55,111,5.639620074176385e-05,3.9462527486005913e-05,0.3496018134191216
yes i,86,174,8.818315025075802e-05,6.186017822130656e-05,0.34977925663278847
c t,56,113,5.742158620979592e-05,4.01735640172853e-05,0.34988904807497684
make sure,306,621,0.000313768,0.000220777,0.35016404648332966
we expect,60,121,6.15231280819242e-05,4.301771014240284e-05,0.35094448142979184
contents of,94,190,9.638623399501458e-05,6.754847047154165e-05,0.3511437727429918
p o,307,622,0.000314793,0.000221132,0.3518145821907397
you just,65,131,6.665005542208455e-05,4.657289279879977e-05,0.35208505385803174
keep the,69,139,7.075159729421283e-05,4.941703892391732e-05,0.3528809245017144
full of,70,141,7.17769827622449e-05,5.01280754551967e-05,0.353065966
o mundo,78,157,7.998006650650145e-05,5.5816367705431786e-05,0.35437858383047116
a s,165,333,0.000169189,0.000118388,0.3545320509118663
a day,210,424,0.000215331,0.00015074,0.3546425561343841
to begin,81,163,8.305622291059767e-05,5.794947729926994e-05,0.35480513521721313
your assets,82,165,8.408160837862974e-05,5.866051383054933e-05,0.3549405027655824
the price,173,349,0.000177392,0.000124076,0.35506106493047807
does not,691,1396,0.000708541,0.000496303,0.35541828587949825
request a,143,288,0.00014663,0.000102389,0.35620887636752674
in response,148,298,0.000151757,0.000105944,0.35653926922455853
o entre,50,100,5.12692734016035e-05,3.5551826563969293e-05,0.3576775324221984
using this,52,104,5.3320044337667636e-05,3.6973899626528064e-05,0.35799422767904454
multilevel sales,53,106,5.434542980569971e-05,3.768493615780745e-05,0.3581438090515795
will receive,180,362,0.000184569,0.000128698,0.35822317049380453
software and,117,235,0.00011997,8.354679242532783e-05,0.35823826802731623
phone number,188,378,0.000192772,0.000134386,0.358555374
de pagamento,56,112,5.742158620979592e-05,3.9818045751645606e-05,0.3585611669593497
import ncia,58,116,5.9472357145860055e-05,4.124011881420438e-05,0.3588159017128056
the president,59,118,6.0497742613892126e-05,4.195115534548376e-05,0.3589369208267353
o da,285,573,0.000292235,0.000203712,0.3593699041342947
american express,63,126,6.45992844860204e-05,4.4795301470601304e-05,0.3593832907857652
expiration date,64,128,6.562466995405247e-05,4.550633800188069e-05,0.35948632426753857
a es,66,132,6.767544089011662e-05,4.692841106443946e-05,0.35968319045906905
todo o,70,140,7.17769827622449e-05,4.977255718955701e-05,0.36004373854888333
report on,70,140,7.17769827622449e-05,4.977255718955701e-05,0.36004373854888333
nicht mehr,73,146,7.485313916634111e-05,5.1905666783395166e-05,0.36028863575581416
unable to,246,494,0.000252245,0.000175626,0.3603220749036306
four reports,76,152,7.792929557043731e-05,5.403877637723332e-05,0.3605144970829079
do que,256,514,0.000262499,0.000182736,0.3605462984138273
sie wurden,92,184,9.433546305895043e-05,6.541536087770349e-05,0.36147349343402424
which you,94,188,9.638623399501458e-05,6.683743394026226e-05,0.36157070031111144
to make,1093,2195,0.001120746,0.000780363,0.3616026513871268
hist ria,101,202,0.000103564,7.181468965921797e-05,0.3618809605248654
can do,222,445,0.000227636,0.000158206,0.36193272976668744
access to,401,804,0.00041118,0.000285837,0.362546096
http capitalfm,127,254,0.000130224,9.0301639472482e-05,0.3627366949961167
o em,147,294,0.000150732,0.000104522,0.3631906217292882
capitalfm com,149,298,0.000152782,0.000105944,0.36322936525456995
same time,187,374,0.000191747,0.000132964,0.3638090280431605
please do,201,402,0.000206102,0.000142918,0.3639676639957987
and not,234,467,0.00023994,0.000166027,0.36639311199769914
to http,96,191,9.843700493107872e-05,6.790398873718134e-05,0.366810259
em um,77,153,7.895468103846938e-05,5.4394294642873015e-05,0.3669833834760998
it it,74,147,7.587852463437317e-05,5.226118504903486e-05,0.36701874357629977
to 10,72,143,7.382775369830904e-05,5.083911198647609e-05,0.3670439329032314
fam lia,69,137,7.075159729421283e-05,4.8706002392637924e-05,0.3670844180343278
espa o,65,129,6.665005542208455e-05,4.586185626752038e-05,0.3671441285188133
20 you,63,125,6.45992844860204e-05,4.443978320496161e-05,0.3671767852813161
toda a,61,121,6.254851354995626e-05,4.301771014240284e-05,0.36721155094532476
made in,59,117,6.0497742613892126e-05,4.159563707984407e-05,0.3672486366092917
vez de,57,113,5.8446971677827984e-05,4.01735640172853e-05,0.367288283
an excellent,53,105,5.434542980569971e-05,3.732941789216776e-05,0.36737639420807583
o sistema,52,103,5.3320044337667636e-05,3.661838136088837e-05,0.36740050256022316
esp rito,51,101,5.2294658869635565e-05,3.5907344829608986e-05,0.36742553921355714
o a,294,585,0.000301463,0.000207978,0.36973016861519514
ffa links,141,280,0.000144579,9.954511437911402e-05,0.37011477953020616
n s,260,517,0.0002666,0.000183803,0.3702040704633905
used as,105,208,0.000107665,7.394779925305613e-05,0.37148225724791123
de seus,89,176,9.125930665485422e-05,6.257121475258595e-05,0.3724423933167412
com um,86,170,8.818315025075802e-05,6.043810515874779e-05,0.37266187535962003
necess rio,81,160,8.305622291059767e-05,5.6882922502350864e-05,0.37306350238533204
o os,77,152,7.895468103846938e-05,5.403877637723332e-05,0.37342202528068075
that this,543,1077,0.000556784,0.000382893,0.3736080286855104
t have,70,138,7.17769827622449e-05,4.9061520658277624e-05,0.37414707210605413
s of,130,257,0.0001333,9.136819426940107e-05,0.3742942273489037
confidential and,65,128,6.665005542208455e-05,4.550633800188069e-05,0.3747595694429597
you believe,64,126,6.562466995405247e-05,4.4795301470601304e-05,0.3748934308089147
todos os,281,556,0.000288133,0.000197668,0.37525201109044254
not for,61,120,6.254851354995626e-05,4.266219187676315e-05,0.375321054
o homem,59,116,6.0497742613892126e-05,4.124011881420438e-05,0.37563001644331373
dont want,110,217,0.000112792,7.714746364381336e-05,0.3757781473007362
back and,58,114,5.9472357145860055e-05,4.052908228292499e-05,0.375792394
jetzt mitmachen,57,112,5.8446971677827984e-05,3.9818045751645606e-05,0.3759604014028238
make up,57,112,5.8446971677827984e-05,3.9818045751645606e-05,0.3759604014028238
we do,255,504,0.000261473,0.000179181,0.37618629718483426
por favor,150,296,0.000153808,0.000105233,0.37654585529053514
only way,53,104,5.434542980569971e-05,3.6973899626528064e-05,0.376695015
will only,51,100,5.2294658869635565e-05,3.5551826563969293e-05,0.3771049579881965
people to,140,276,0.000143554,9.812304131655525e-05,0.37729098164184316
o o,224,442,0.000229686,0.000157139,0.37758411596624586
intelig ncia,90,177,9.228469212288629e-05,6.292673301822564e-05,0.3779183918367297
die chance,89,175,9.125930665485422e-05,6.221569648694626e-05,0.3780505305282757
made a,89,175,9.125930665485422e-05,6.221569648694626e-05,0.3780505305282757
then it,76,149,7.792929557043731e-05,5.2972221580314244e-05,0.38008296
arial helvetica,73,143,7.485313916634111e-05,5.083911198647609e-05,0.38065416943551766
a que,73,143,7.485313916634111e-05,5.083911198647609e-05,0.38065416943551766
of 10,72,141,7.382775369830904e-05,5.01280754551967e-05,0.38085508675346513
the date,71,139,7.280236823027697e-05,4.941703892391732e-05,0.381061629
many of,298,586,0.000305565,0.000208334,0.38149973200124265
o se,230,452,0.000235839,0.000160694,0.38167189607899593
support team,100,196,0.000102539,6.96815800653798e-05,0.3817589738513281
as you,354,696,0.000362986,0.000247441,0.3819124201500902
depois de,67,131,6.870082635814869e-05,4.657289279879977e-05,0.38194905361792586
request to,67,131,6.870082635814869e-05,4.657289279879977e-05,0.38194905361792586
privacy policy,97,190,9.946239039911079e-05,6.754847047154165e-05,0.3822423394116979
que a,462,908,0.000473728,0.000322811,0.3825834588206426
s it,64,125,6.562466995405247e-05,4.443978320496161e-05,0.3826869253044655
been in,64,125,6.562466995405247e-05,4.443978320496161e-05,0.3826869253044655
o com,93,182,9.53608485269825e-05,6.47043243464241e-05,0.3829352406040537
not being,62,121,6.357389901798833e-05,4.301771014240284e-05,0.38321823300120256
made it,61,119,6.254851354995626e-05,4.2306673611123455e-05,0.3834968590166957
ningu m,60,117,6.15231280819242e-05,4.159563707984407e-05,0.3837847055374334
es do,60,117,6.15231280819242e-05,4.159563707984407e-05,0.3837847055374334
with his,60,117,6.15231280819242e-05,4.159563707984407e-05,0.3837847055374334
size of,59,115,6.0497742613892126e-05,4.0884600548564684e-05,0.3840822379746393
not in,198,388,0.000203026,0.000137941,0.38419900897207027
was just,57,111,5.8446971677827984e-05,3.9462527486005913e-05,0.38470838431461374
i feel,57,111,5.8446971677827984e-05,3.9462527486005913e-05,0.38470838431461374
you should,242,474,0.000248143,0.000168516,0.3850828661366953
sure to,108,211,0.000110742,7.501435404997521e-05,0.3852671447276608
esp cies,81,158,8.305622291059767e-05,5.617188597107148e-05,0.38542362175677586
o fato,54,105,5.537081527373178e-05,3.732941789216776e-05,0.3857338723550927
v o,54,105,5.537081527373178e-05,3.732941789216776e-05,0.3857338723550927
who will,130,254,0.0001333,9.0301639472482e-05,0.38590818445437386
voc pode,53,103,5.434542980569971e-05,3.661838136088837e-05,0.3861012898220436
we hope,102,199,0.000104589,7.07481348622989e-05,0.38639534903199707
uma das,52,101,5.3320044337667636e-05,3.5907344829608986e-05,0.38648272136894907
name on,51,99,5.2294658869635565e-05,3.51963082983296e-05,0.3868789844034982
management and,75,146,7.690391010240524e-05,5.1905666783395166e-05,0.38696568979966567
latest version,50,97,5.12692734016035e-05,3.448527176705021e-05,0.3872909611661809
t s,70,136,7.17769827622449e-05,4.835048412699823e-05,0.3884521584595573
through the,430,840,0.000440916,0.000298635,0.38855304345302627
ci ncia,89,173,9.125930665485422e-05,6.150465995566687e-05,0.38936204972592353
o as,67,130,6.870082635814869e-05,4.6217374533160075e-05,0.3894502442499579
